
1,Time,Displacement,Force
,(s),(mm),(N)
"","254.8800","4.2462","22783.1562"
"","254.9000","4.2465","22785.1484"
"","254.9200","4.2468","22785.8477"
"","254.9400","4.2471","22785.2715"
"","254.9600","4.2473","22784.1621"
"","254.9800","4.2476","22782.5859"
"","255.0000","4.2478","22780.6680"
"","255.0200","4.2481","22779.1133"
"","255.0400","4.2484","22779.6641"
"","255.0600","4.2487","22783.4512"
"","255.0800","4.2492","22790.6895"
"","255.1000","4.2496","22800.1797"
"","255.1200","4.2501","22808.8906"
"","255.1400","4.2505","22814.6816"
"","255.1600","4.2508","22817.6895"
"","255.1800","4.2511","22818.8223"
"","255.2000","4.2514","22819.0684"
"","255.2200","4.2517","22819.5195"
"","255.2400","4.2520","22820.9355"
"","255.2600","4.2523","22822.9043"
"","255.2800","4.2527","22824.8398"
"","255.3000","4.2530","22825.8516"
"","255.3200","4.2533","22825.5352"
"","255.3400","4.2535","22824.4004"
"","255.3600","4.2538","22824.2793"
"","255.3800","4.2541","22826.5898"
"","255.4000","4.2545","22831.7598"
"","255.4200","4.2549","22838.9004"
"","255.4400","4.2554","22846.5293"
"","255.4600","4.2558","22853.1211"
"","255.4800","4.2562","22857.4160"
"","255.5000","4.2565","22860.2324"
"","255.5200","4.2568","22862.8984"
"","255.5400","4.2572","22866.0547"
"","255.5600","4.2575","22868.8301"
"","255.5800","4.2579","22870.8438"
"","255.6000","4.2582","22871.9629"
"","255.6200","4.2584","22871.5820"
"","255.6400","4.2587","22869.7715"
"","255.6600","4.2589","22867.4102"
"","255.6800","4.2592","22864.7637"
"","255.7000","4.2594","22862.1562"
"","255.7200","4.2597","22861.3340"
"","255.7400","4.2600","22863.7285"
"","255.7600","4.2604","22870.0273"
"","255.7800","4.2609","22879.1973"
"","255.8000","4.2613","22889.1035"
"","255.8200","4.2618","22897.2441"
"","255.8400","4.2622","22902.6875"
"","255.8600","4.2625","22906.2832"
"","255.8800","4.2629","22908.6484"
"","255.9000","4.2632","22909.8848"
"","255.9200","4.2635","22910.3398"
"","255.9400","4.2638","22910.5371"
"","255.9600","4.2641","22910.9980"
"","255.9800","4.2643","22911.1270"
"","256.0000","4.2646","22910.5586"
"","256.0200","4.2649","22909.2676"
"","256.0400","4.2651","22908.1699"
"","256.0600","4.2654","22908.8027"
"","256.0800","4.2658","22912.4668"
"","256.1000","4.2662","22919.0957"
"","256.1200","4.2666","22927.2871"
"","256.1400","4.2671","22934.8574"
"","256.1600","4.2674","22940.1133"
"","256.1800","4.2678","22943.1934"
"","256.2000","4.2681","22945.6348"
"","256.2200","4.2685","22948.4824"
"","256.2400","4.2688","22952.2227"
"","256.2600","4.2692","22955.7637"
"","256.2800","4.2695","22958.1133"
"","256.3000","4.2698","22958.8750"
"","256.3200","4.2701","22957.9980"
"","256.3400","4.2703","22956.1797"
"","256.3600","4.2706","22954.1758"
"","256.3800","4.2708","22952.3750"
"","256.4000","4.2711","22950.9883"
"","256.4200","4.2714","22951.1016"
"","256.4400","4.2717","22954.5527"
"","256.4600","4.2721","22961.7305"
"","256.4800","4.2726","22971.3535"
"","256.5000","4.2731","22980.4316"
"","256.5200","4.2735","22986.6816"
"","256.5400","4.2738","22989.6367"
"","256.5600","4.2741","22990.3496"
"","256.5800","4.2744","22990.4121"
"","256.6000","4.2747","22991.3965"
"","256.6200","4.2750","22993.5020"
"","256.6400","4.2754","22996.1504"
"","256.6600","4.2757","22998.4707"
"","256.6800","4.2760","22999.6270"
"","256.7000","4.2763","22999.5000"
"","256.7200","4.2765","22998.6250"
"","256.7400","4.2768","22998.4180"
"","256.7600","4.2771","23000.5762"
"","256.7800","4.2775","23005.7188"
"","256.8000","4.2779","23013.1680"
"","256.8200","4.2784","23020.8574"
"","256.8400","4.2788","23026.9043"
"","256.8600","4.2791","23030.6699"
"","256.8800","4.2795","23033.0059"
"","256.9000","4.2798","23035.3203"
"","256.9200","4.2801","23038.3145"
"","256.9400","4.2805","23041.7793"
"","256.9600","4.2809","23045.0430"
"","256.9800","4.2812","23047.0469"
"","257.0000","4.2815","23046.9980"
"","257.0200","4.2817","23045.2793"
"","257.0400","4.2819","23042.8242"
"","257.0600","4.2822","23040.4043"
"","257.0800","4.2824","23038.6934"
"","257.1000","4.2827","23038.1289"
"","257.1200","4.2830","23039.8906"
"","257.1400","4.2834","23044.9727"
"","257.1600","4.2838","23053.2324"
"","257.1800","4.2843","23063.2285"
"","257.2000","4.2848","23071.9414"
"","257.2200","4.2851","23076.5449"
"","257.2400","4.2854","23077.8750"
"","257.2600","4.2857","23078.3594"
"","257.2800","4.2860","23079.7090"
"","257.3000","4.2864","23082.1973"
"","257.3200","4.2867","23084.8965"
"","257.3400","4.2870","23087.0059"
"","257.3600","4.2873","23088.0469"
"","257.3800","4.2876","23087.1758"
"","257.4000","4.2879","23085.1934"
"","257.4200","4.2881","23084.3066"
"","257.4400","4.2884","23086.1250"
"","257.4600","4.2888","23091.0332"
"","257.4800","4.2892","23098.0469"
"","257.5000","4.2897","23105.8516"
"","257.5200","4.2901","23112.3906"
"","257.5400","4.2905","23116.6309"
"","257.5600","4.2908","23118.9160"
"","257.5800","4.2911","23120.7148"
"","257.6000","4.2914","23122.9102"
"","257.6200","4.2918","23125.8438"
"","257.6400","4.2922","23129.5527"
"","257.6600","4.2925","23133.2520"
"","257.6800","4.2928","23135.2441"
"","257.7000","4.2931","23134.8496"
"","257.7200","4.2933","23132.7324"
"","257.7400","4.2936","23129.7148"
"","257.7600","4.2938","23126.9297"
"","257.7800","4.2940","23125.1895"
"","257.8000","4.2943","23125.7031"
"","257.8200","4.2947","23129.3477"
"","257.8400","4.2951","23136.5098"
"","257.8600","4.2956","23145.9727"
"","257.8800","4.2960","23154.8750"
"","257.9000","4.2964","23161.0312"
"","257.9200","4.2968","23164.4141"
"","257.9400","4.2971","23165.5156"
"","257.9600","4.2974","23165.6328"
"","257.9800","4.2977","23166.4121"
"","258.0000","4.2980","23168.5703"
"","258.0200","4.2984","23171.3184"
"","258.0400","4.2987","23173.6621"
"","258.0600","4.2990","23174.6035"
"","258.0800","4.2993","23173.9297"
"","258.1000","4.2995","23172.6582"
"","258.1200","4.2998","23172.9082"
"","258.1400","4.3001","23175.8320"
"","258.1600","4.3005","23181.4277"
"","258.1800","4.3010","23188.9629"
"","258.2000","4.3014","23196.6074"
"","258.2200","4.3018","23202.5176"
"","258.2400","4.3022","23206.1738"
"","258.2600","4.3025","23208.5762"
"","258.2800","4.3028","23211.1055"
"","258.3000","4.3032","23213.8086"
"","258.3200","4.3035","23216.4141"
"","258.3400","4.3038","23218.6719"
"","258.3600","4.3041","23219.9688"
"","258.3800","4.3044","23219.5430"
"","258.4000","4.3047","23217.6914"
"","258.4200","4.3049","23215.3125"
"","258.4400","4.3051","23213.0156"
"","258.4600","4.3054","23210.8438"
"","258.4800","4.3057","23210.2852"
"","258.5000","4.3060","23212.8418"
"","258.5200","4.3064","23219.2383"
"","258.5400","4.3069","23228.8633"
"","258.5600","4.3073","23239.2305"
"","258.5800","4.3078","23247.3613"
"","258.6000","4.3082","23252.3926"
"","258.6200","4.3085","23255.2656"
"","258.6400","4.3088","23256.7109"
"","258.6600","4.3091","23257.5801"
"","258.6800","4.3094","23258.3965"
"","258.7000","4.3097","23259.1426"
"","258.7200","4.3100","23259.6230"
"","258.7400","4.3103","23259.8027"
"","258.7600","4.3106","23259.2031"
"","258.7800","4.3108","23257.9277"
"","258.8000","4.3111","23257.6914"
"","258.8200","4.3114","23260.0098"
"","258.8400","4.3118","23265.1953"
"","258.8600","4.3123","23272.8418"
"","258.8800","4.3127","23280.9688"
"","258.9000","4.3131","23287.2656"
"","258.9200","4.3135","23291.1445"
"","258.9400","4.3138","23293.6465"
"","258.9600","4.3141","23296.3438"
"","258.9800","4.3145","23300.0020"
"","259.0000","4.3149","23304.0371"
"","259.0200","4.3152","23307.6777"
"","259.0400","4.3155","23310.2500"
"","259.0600","4.3158","23311.0801"
"","259.0800","4.3161","23309.6309"
"","259.1000","4.3163","23306.9961"
"","259.1200","4.3165","23304.0117"
"","259.1400","4.3168","23300.9062"
"","259.1600","4.3170","23299.1719"
"","259.1800","4.3173","23300.5156"
"","259.2000","4.3177","23305.7090"
"","259.2200","4.3182","23314.2324"
"","259.2400","4.3186","23324.0469"
"","259.2600","4.3191","23332.4395"
"","259.2800","4.3195","23337.8184"
"","259.3000","4.3198","23340.7969"
"","259.3200","4.3201","23342.6191"
"","259.3400","4.3204","23343.6875"
"","259.3600","4.3207","23344.2949"
"","259.3800","4.3210","23344.9492"
"","259.4000","4.3213","23345.7910"
"","259.4200","4.3216","23346.8535"
"","259.4400","4.3219","23347.7480"
"","259.4600","4.3222","23348.0000"
"","259.4800","4.3225","23347.7754"
"","259.5000","4.3228","23348.8574"
"","259.5200","4.3232","23352.7715"
"","259.5400","4.3236","23359.3633"
"","259.5600","4.3240","23367.2617"
"","259.5800","4.3244","23374.7324"
"","259.6000","4.3248","23380.3027"
"","259.6200","4.3252","23383.7090"
"","259.6400","4.3255","23386.1602"
"","259.6600","4.3258","23388.6484"
"","259.6800","4.3262","23391.7793"
"","259.7000","4.3265","23394.9824"
"","259.7200","4.3269","23397.0918"
"","259.7400","4.3272","23397.5391"
"","259.7600","4.3274","23396.5137"
"","259.7800","4.3277","23394.2559"
"","259.8000","4.3279","23391.7598"
"","259.8200","4.3281","23389.8594"
"","259.8400","4.3284","23388.4551"
"","259.8600","4.3287","23388.5273"
"","259.8800","4.3290","23391.4590"
"","259.9000","4.3294","23397.8984"
"","259.9200","4.3299","23407.1406"
"","259.9400","4.3304","23416.8047"
"","259.9600","4.3308","23424.2031"
"","259.9800","4.3311","23428.7148"
"","260.0000","4.3315","23431.5137"
"","260.0200","4.3318","23433.5664"
"","260.0400","4.3321","23434.7988"
"","260.0600","4.3324","23435.1738"
"","260.0800","4.3327","23435.0840"
"","260.1000","4.3330","23435.1484"
"","260.1200","4.3333","23435.2480"
"","260.1400","4.3335","23434.5645"
"","260.1600","4.3338","23433.0547"
"","260.1800","4.3341","23432.7812"
"","260.2000","4.3344","23435.2188"
"","260.2200","4.3348","23440.5645"
"","260.2400","4.3352","23448.4297"
"","260.2600","4.3357","23457.0645"
"","260.2800","4.3361","23464.1074"
"","260.3000","4.3365","23469.0977"
"","260.3200","4.3368","23472.5449"
"","260.3400","4.3372","23475.5645"
"","260.3600","4.3375","23478.9824"
"","260.3800","4.3379","23482.8984"
"","260.4000","4.3382","23486.0781"
"","260.4200","4.3385","23487.1836"
"","260.4400","4.3388","23485.9395"
"","260.4600","4.3390","23483.3164"
"","260.4800","4.3393","23480.3965"
"","260.5000","4.3395","23477.5723"
"","260.5200","4.3397","23475.1055"
"","260.5400","4.3400","23474.4238"
"","260.5600","4.3403","23476.9121"
"","260.5800","4.3407","23483.2812"
"","260.6000","4.3412","23492.4531"
"","260.6200","4.3417","23502.2598"
"","260.6400","4.3421","23510.1406"
"","260.6600","4.3425","23514.6641"
"","260.6800","4.3428","23516.9277"
"","260.7000","4.3431","23518.3203"
"","260.7200","4.3434","23519.5215"
"","260.7400","4.3437","23520.4004"
"","260.7600","4.3440","23520.9883"
"","260.7800","4.3443","23521.3789"
"","260.8000","4.3446","23521.7676"
"","260.8200","4.3449","23522.0039"
"","260.8400","4.3452","23521.5957"
"","260.8600","4.3454","23521.4023"
"","260.8800","4.3458","23523.0645"
"","260.9000","4.3461","23527.9316"
"","260.9200","4.3466","23535.8828"
"","260.9400","4.3470","23544.8164"
"","260.9600","4.3475","23552.0371"
"","260.9800","4.3478","23556.6055"
"","261.0000","4.3481","23558.6367"
"","261.0200","4.3484","23559.2305"
"","261.0400","4.3488","23560.0898"
"","261.0600","4.3491","23562.4609"
"","261.0800","4.3495","23566.6719"
"","261.1000","4.3498","23571.3789"
"","261.1200","4.3502","23574.1328"
"","261.1400","4.3504","23573.8281"
"","261.1600","4.3507","23571.3633"
"","261.1800","4.3509","23567.6934"
"","261.2000","4.3511","23564.1211"
"","261.2200","4.3514","23562.4336"
"","261.2400","4.3517","23563.9434"
"","261.2600","4.3520","23569.1836"
"","261.2800","4.3525","23577.7070"
"","261.3000","4.3530","23587.7461"
"","261.3200","4.3534","23596.5977"
"","261.3400","4.3538","23602.2344"
"","261.3600","4.3541","23604.9512"
"","261.3800","4.3545","23605.9941"
"","261.4000","4.3548","23606.8242"
"","261.4200","4.3551","23607.8418"
"","261.4400","4.3554","23608.6543"
"","261.4600","4.3557","23609.3320"
"","261.4800","4.3560","23609.9570"
"","261.5000","4.3562","23610.2109"
"","261.5200","4.3565","23609.7441"
"","261.5400","4.3568","23608.8281"
"","261.5600","4.3571","23609.0977"
"","261.5800","4.3574","23612.0566"
"","261.6000","4.3578","23617.9629"
"","261.6200","4.3582","23626.1934"
"","261.6400","4.3587","23634.9648"
"","261.6600","4.3591","23642.1328"
"","261.6800","4.3595","23646.8633"
"","261.7000","4.3598","23649.9590"
"","261.7200","4.3602","23652.8438"
"","261.7400","4.3605","23656.1309"
"","261.7600","4.3609","23659.2695"
"","261.7800","4.3612","23661.7930"
"","261.8000","4.3615","23663.1387"
"","261.8200","4.3618","23662.9102"
"","261.8400","4.3620","23661.0645"
"","261.8600","4.3623","23658.2676"
"","261.8800","4.3625","23654.9922"
"","261.9000","4.3627","23652.4648"
"","261.9200","4.3630","23652.0938"
"","261.9400","4.3633","23654.9062"
"","261.9600","4.3637","23661.4512"
"","261.9800","4.3642","23671.2051"
"","262.0000","4.3647","23681.3359"
"","262.0200","4.3651","23689.0352"
"","262.0400","4.3655","23693.2422"
"","262.0600","4.3658","23695.2422"
"","262.0800","4.3661","23696.6406"
"","262.1000","4.3664","23697.7656"
"","262.1200","4.3667","23698.5039"
"","262.1400","4.3670","23699.2402"
"","262.1600","4.3673","23700.2012"
"","262.1800","4.3676","23701.3145"
"","262.2000","4.3679","23702.1738"
"","262.2200","4.3682","23702.1660"
"","262.2400","4.3685","23702.0664"
"","262.2600","4.3688","23703.7773"
"","262.2800","4.3692","23708.2832"
"","262.3000","4.3696","23715.4258"
"","262.3200","4.3700","23723.3691"
"","262.3400","4.3704","23729.9629"
"","262.3600","4.3708","23734.6191"
"","262.3800","4.3711","23737.7695"
"","262.4000","4.3715","23740.4531"
"","262.4200","4.3718","23743.1445"
"","262.4400","4.3722","23745.8770"
"","262.4600","4.3725","23749.1211"
"","262.4800","4.3729","23752.1328"
"","262.5000","4.3732","23753.1250"
"","262.5200","4.3734","23751.7793"
"","262.5400","4.3736","23748.8965"
"","262.5600","4.3739","23745.9238"
"","262.5800","4.3741","23743.2402"
"","262.6000","4.3743","23741.5293"
"","262.6200","4.3747","23742.4922"
"","262.6400","4.3750","23747.6445"
"","262.6600","4.3755","23756.8477"
"","262.6800","4.3760","23767.9121"
"","262.7000","4.3765","23777.6973"
"","262.7200","4.3769","23784.1582"
"","262.7400","4.3772","23787.5137"
"","262.7600","4.3775","23789.1133"
"","262.7800","4.3778","23789.7344"
"","262.8000","4.3781","23789.8281"
"","262.8200","4.3784","23789.6934"
"","262.8400","4.3787","23789.8594"
"","262.8600","4.3790","23790.4707"
"","262.8800","4.3793","23790.8398"
"","262.9000","4.3795","23790.2539"
"","262.9200","4.3798","23789.1992"
"","262.9400","4.3801","23789.1992"
"","262.9600","4.3804","23791.6348"
"","262.9800","4.3808","23797.2832"
"","263.0000","4.3812","23805.1445"
"","263.0200","4.3817","23813.5938"
"","263.0400","4.3821","23820.7012"
"","263.0600","4.3825","23825.9180"
"","263.0800","4.3828","23830.0059"
"","263.1000","4.3832","23833.8867"
"","263.1200","4.3836","23837.9355"
"","263.1400","4.3839","23841.1621"
"","263.1600","4.3842","23842.8867"
"","263.1800","4.3845","23842.8184"
"","263.2000","4.3848","23841.1973"
"","263.2200","4.3850","23838.6602"
"","263.2400","4.3852","23835.6367"
"","263.2600","4.3855","23832.7910"
"","263.2800","4.3857","23830.7754"
"","263.3000","4.3860","23830.5371"
"","263.3200","4.3863","23833.6230"
"","263.3400","4.3868","23840.9375"
"","263.3600","4.3872","23851.2383"
"","263.3800","4.3877","23861.5918"
"","263.4000","4.3881","23869.0117"
"","263.4200","4.3885","23872.7168"
"","263.4400","4.3888","23874.2402"
"","263.4600","4.3891","23875.5977"
"","263.4800","4.3894","23876.9941"
"","263.5000","4.3897","23877.6035"
"","263.5200","4.3900","23877.8301"
"","263.5400","4.3903","23878.3809"
"","263.5600","4.3906","23879.1367"
"","263.5800","4.3909","23879.8945"
"","263.6000","4.3912","23880.1680"
"","263.6200","4.3915","23880.0781"
"","263.6400","4.3918","23880.9648"
"","263.6600","4.3921","23884.1270"
"","263.6800","4.3925","23889.5781"
"","263.7000","4.3929","23896.6367"
"","263.7200","4.3934","23903.8496"
"","263.7400","4.3938","23909.6836"
"","263.7600","4.3941","23914.0684"
"","263.7800","4.3945","23917.6367"
"","263.8000","4.3948","23921.0156"
"","263.8200","4.3952","23924.5059"
"","263.8400","4.3955","23928.3984"
"","263.8600","4.3959","23931.3027"
"","263.8800","4.3962","23931.9824"
"","263.9000","4.3964","23930.3184"
"","263.9200","4.3967","23927.3320"
"","263.9400","4.3969","23924.3750"
"","263.9600","4.3971","23922.7422"
"","263.9800","4.3974","23922.3965"
"","264.0000","4.3977","23923.5977"
"","264.0200","4.3981","23927.6074"
"","264.0400","4.3985","23935.1621"
"","264.0600","4.3990","23944.6855"
"","264.0800","4.3994","23953.7051"
"","264.1000","4.3998","23959.7773"
"","264.1200","4.4002","23963.0352"
"","264.1400","4.4005","23964.8242"
"","264.1600","4.4008","23965.6504"
"","264.1800","4.4011","23965.7031"
"","264.2000","4.4014","23965.6641"
"","264.2200","4.4016","23966.0566"
"","264.2400","4.4019","23966.7148"
"","264.2600","4.4022","23967.2578"
"","264.2800","4.4025","23967.2949"
"","264.3000","4.4028","23966.8008"
"","264.3200","4.4031","23967.2637"
"","264.3400","4.4034","23969.8906"
"","264.3600","4.4038","23974.9297"
"","264.3800","4.4042","23981.8848"
"","264.4000","4.4046","23989.9062"
"","264.4200","4.4051","23997.5371"
"","264.4400","4.4055","24003.1895"
"","264.4600","4.4058","24007.2422"
"","264.4800","4.4062","24010.1816"
"","264.5000","4.4065","24012.8516"
"","264.5200","4.4068","24015.9590"
"","264.5400","4.4072","24018.8828"
"","264.5600","4.4075","24020.4473"
"","264.5800","4.4078","24019.9785"
"","264.6000","4.4080","24017.6133"
"","264.6200","4.4082","24013.6250"
"","264.6400","4.4084","24009.5781"
"","264.6600","4.4087","24007.6641"
"","264.6800","4.4090","24009.0254"
"","264.7000","4.4094","24014.5039"
"","264.7200","4.4098","24023.7188"
"","264.7400","4.4103","24034.7012"
"","264.7600","4.4108","24044.3906"
"","264.7800","4.4112","24050.5020"
"","264.8000","4.4115","24053.2949"
"","264.8200","4.4118","24053.8613"
"","264.8400","4.4121","24053.6445"
"","264.8600","4.4124","24053.5469"
"","264.8800","4.4127","24054.2070"
"","264.9000","4.4130","24056.0898"
"","264.9200","4.4133","24058.4082"
"","264.9400","4.4136","24060.1074"
"","264.9600","4.4139","24060.4531"
"","264.9800","4.4142","24059.4824"
"","265.0000","4.4145","24058.7832"
"","265.0200","4.4148","24059.9805"
"","265.0400","4.4151","24063.9512"
"","265.0600","4.4155","24070.4453"
"","265.0800","4.4160","24078.4316"
"","265.1000","4.4164","24085.9531"
"","265.1200","4.4168","24091.8301"
"","265.1400","4.4171","24096.4023"
"","265.1600","4.4175","24100.0449"
